,Stanford_timestamp,cr_kgh_CH4_mean900,cr_kgh_CH4_lower900,cr_kgh_CH4_upper900,FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UnblindingStage,PipeSize_inch,MeterCode,PlumeEstablished,PlumeSteady,cr_kgh_CH4_mean300,cr_kgh_CH4_lower300,cr_kgh_CH4_upper300,cr_kgh_CH4_mean600,cr_kgh_CH4_lower600,cr_kgh_CH4_upper600,Operator_Timestamp,PlumeDevelopIndex,tc_Classification
11,2021-10-19 18:00:00+00:00,4904.530196298242,4637.75929603394,5181.908603219983,32.06,,,1,8.0,218645.0,False,True,5602.366309597447,5301.999932000206,5911.801412652342,5541.007549437754,5237.900689987865,5851.027083549449,2021-10-19 18:00:00+00:00,< 5,NE
12,2021-10-19 18:15:00+00:00,6028.064157723405,5699.619580700323,6362.053093312334,103,,,1,8.0,218645.0,True,True,6646.950938755607,6290.081114680028,7018.7205372957305,6440.207421549721,6092.87099145363,6799.54354932008,2021-10-19 18:15:00+00:00,< 10,TP
13,2021-10-19 18:30:00+00:00,6661.495139423842,6295.789219489491,7034.205416626559,117.49,,,1,8.0,218645.0,True,True,6174.088503207503,5840.149193176893,6527.955767370169,6684.748218486816,6320.942757461893,7066.192432754182,2021-10-19 18:30:00+00:00,< 5,TP
14,2021-10-19 18:45:00+00:00,0.0,0.0,0.0,264.88,,,1,2.0,218645.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-19 18:45:00+00:00,< 15,FP
15,2021-10-19 19:00:00+00:00,155.31838208549706,146.27133402197035,164.42273047969567,933.34,,,1,2.0,218645.0,True,True,213.42976619010233,201.21702356982718,225.42934546438528,141.7359952229354,133.4293844545004,149.91448906893407,2021-10-19 19:00:00+00:00,< 5,TP
16,2021-10-19 19:15:00+00:00,164.10252839238626,154.69053780482193,173.5818599014045,,,,1,2.0,218645.0,True,True,161.4224131386802,152.22986106018138,170.62000584377915,163.12429172240655,153.74715321837328,172.62195277638693,,> 15,ER
17,2021-10-19 19:30:00+00:00,135.2646304400751,127.38673788269458,143.23311325752184,126.5,,,1,2.0,218645.0,True,True,88.29709165905177,82.73215333785312,93.90605683187106,123.01149982217026,115.63243062223665,130.47900355254936,2021-10-19 19:30:00+00:00,< 5,TP
18,2021-10-19 19:45:00+00:00,105.41461745404447,99.0369897342288,111.88809948533381,24.19,,,1,2.0,218645.0,True,True,181.98727700666623,171.5509075646112,192.23843596383065,124.41140562693069,117.05669212063275,131.79504674582188,2021-10-19 19:45:00+00:00,< 5,TP
19,2021-10-19 20:00:00+00:00,250.07982566221804,236.1997486582836,264.17384986818666,,,,1,2.0,218645.0,True,True,247.30344525640132,233.6667778274309,261.14793653763627,248.48198583993474,234.61564583240244,262.27902824909717,,> 15,ER
20,2021-10-19 20:15:00+00:00,276.3644285807508,261.37709635729755,292.11405416390653,1.7,,,1,2.0,218645.0,True,True,330.54971238919546,312.4010664494835,349.234073662705,292.12602684044066,276.1697228368492,308.57191217744844,2021-10-19 20:15:00+00:00,< 10,TP
21,2021-10-19 20:30:00+00:00,81.89757225169276,-4893.039726231945,5001.93231000284,0,,,1,2.0,218645.0,True,True,170.42341833342786,-2864.2873260614642,3198.6638741299985,124.36620241037835,-4352.486837783668,4613.5014162602265,2021-10-19 20:30:00+00:00,> 15,FN
22,2021-10-20 18:00:00+00:00,15.645515965695239,15.540927404372649,15.711638675322968,2.27,,,1,0.5,21175085.0,True,True,11.848870123914615,11.770964261973912,11.900263898809426,11.933171905562567,11.853966622009994,11.984178008704763,2021-10-20 18:00:00+00:00,> 15,TP
23,2021-10-20 18:15:00+00:00,12.186747259171598,12.105017340801444,12.237986425680026,12.74,,,1,0.5,21175085.0,True,True,13.235573247955527,13.146292891333712,13.290699998411077,12.422173857800912,12.338527429518123,12.47406153532418,2021-10-20 18:15:00+00:00,< 15,TP
24,2021-10-20 18:30:00+00:00,20.139129214526236,20.005962144438865,20.22572015085618,1.83,,,1,0.5,21175085.0,True,True,18.247833282809378,18.1255774960454,18.32468018088182,19.40843853614618,19.279816845233842,19.491598417317707,2021-10-20 18:30:00+00:00,< 15,TP
25,2021-10-20 18:45:00+00:00,15.32486334479013,15.222735866821106,15.389951922822688,0,,,1,0.5,21175085.0,True,True,15.142976806331077,15.040795635996023,15.206013146657746,15.289265312259339,15.188308217302765,15.35514609845981,2021-10-20 18:45:00+00:00,> 15,FN
26,2021-10-20 19:00:00+00:00,29.66465033701614,29.466868741256246,29.790551265655072,0,,,1,0.5,21175085.0,True,True,32.46961787974338,32.25386972505171,32.60816641215165,30.618357389183885,30.415085607952886,30.74918393973813,2021-10-20 19:00:00+00:00,< 5,FN
27,2021-10-20 19:15:00+00:00,32.18248793986208,31.96638491891829,32.317523693021336,0,,,1,0.5,21175085.0,True,True,32.62132833001275,32.401518610904986,32.75743716575467,31.936499314017755,31.723109068928828,32.071575548871905,2021-10-20 19:15:00+00:00,> 15,FN
