RH,Temperature,"_id","_index","_score","_type","all_emission",date,device,"device.keyword",emission,"emission_voc",id,"max_voc",methane,operator,region,"short_name","short_name.keyword",site,status,"status.keyword","wind_direction","wind_direction_std","wind_speed"
43,"22.6","Site Map",methanemizer,"-","_doc","-","Oct 31, 2021 @ 02:15","Stanford-2","Stanford-2",0,0,"Stanford:2021-10-31T08:15","0.446","3.42",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,175,"8.1","1.4"
"42.5","23.1","Site Map",methanemizer,"-","_doc","-","Oct 31, 2021 @ 02:00","Stanford-4","Stanford-4",0,0,"Stanford:2021-10-31T08:00","0.433","3.21",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,175,8,"1.5"
"42.3","23.3","Site Map",methanemizer,"-","_doc","-","Oct 31, 2021 @ 01:45","Stanford-4","Stanford-4",0,0,"Stanford:2021-10-31T07:45","0.442","3.2",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,190,"5.6","2.9"
"40.8","23.1","Site Map",methanemizer,"-","_doc","-","Oct 31, 2021 @ 01:30","Stanford-3","Stanford-3",0,0,"Stanford:2021-10-31T07:30","0.426","3.44",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,192,6,"3.3"
"39.8","22.3","Site Map",methanemizer,"-","_doc","-","Oct 31, 2021 @ 01:15","Stanford-6","Stanford-6",0,0,"Stanford:2021-10-31T07:15","0.481","3.94",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,189,"5.1","1.4"
"42.5","21.6","Site Map",methanemizer,"-","_doc","-","Oct 31, 2021 @ 01:00","Stanford-2","Stanford-2",0,0,"Stanford:2021-10-31T07:00","0.541","3.64",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,184,"8.1","0.8"
44,"21.3","Site Map",methanemizer,"-","_doc","-","Oct 31, 2021 @ 00:45","Stanford-3","Stanford-3",0,0,"Stanford:2021-10-31T06:45","0.556","3.75",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,228,"5.5","0.8"
"43.9","21.3","Site Map",methanemizer,"-","_doc","-","Oct 31, 2021 @ 00:15","Stanford-3","Stanford-3",0,0,"Stanford:2021-10-31T06:15","0.54","3.63",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,236,"6.5","1.4"
"44.1","21.8","Site Map",methanemizer,"-","_doc","-","Oct 31, 2021 @ 00:00","Stanford-6","Stanford-6",0,0,"Stanford:2021-10-31T06:00","0.539","3.8",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,228,29,"0.3"
"34.9","23.9","Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 23:45","Stanford-8","Stanford-8",0,0,"Stanford:2021-10-31T05:45","0.501","3.2",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,236,"9.6",1
"30.8","24.8","Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 23:15","Stanford-6","Stanford-6",0,0,"Stanford:2021-10-31T05:15","0.373","3.18",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,124,"9.3","1.9"
"30.6","24.7","Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 23:00","Stanford-6","Stanford-6",0,0,"Stanford:2021-10-31T05:00","0.344","3.2",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,116,"12.1","1.7"
"30.7","24.4","Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 22:45","Stanford-6","Stanford-6",0,0,"Stanford:2021-10-31T04:45","0.353","3.2",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,116,"8.3","1.8"
"30.7","24.4","Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 22:30","Stanford-8","Stanford-8",0,0,"Stanford:2021-10-31T04:30","0.356","3.12",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,114,"7.2","1.7"
"30.8","24.4","Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 22:15","Stanford-3","Stanford-3",0,0,"Stanford:2021-10-31T04:15","0.373","3.06",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,121,8,1
"30.9","24.4","Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 22:00","Stanford-6","Stanford-6",0,0,"Stanford:2021-10-31T04:00","0.388","3.17",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,116,"7.9",1
"28.2","26.8","Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 21:15","Stanford-6","Stanford-6",0,0,"Stanford:2021-10-31T03:15","0.353","3.05",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,157,"9.4","1.7"
"27.6","27.3","Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 21:00","Stanford-2","Stanford-2",0,0,"Stanford:2021-10-31T03:00","0.35","2.9",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,179,"6.4","1.8"
27,"27.7","Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 20:45","Stanford-6","Stanford-6",0,0,"Stanford:2021-10-31T02:45","0.345","3.02",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,164,"5.8","2.2"
"23.2",29,"Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 19:45","Stanford-6","Stanford-6",0,0,"Stanford:2021-10-31T01:45","0.386","2.84",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,154,"3.6","2.2"
"22.8","29.6","Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 19:30","Stanford-6","Stanford-6",0,0,"Stanford:2021-10-31T01:30","0.365","2.86",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,186,"6.4","2.6"
"23.2",30,"Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 19:15","Stanford-8","Stanford-8",0,0,"Stanford:2021-10-31T01:15","0.373","2.85",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,196,"5.8","2.4"
"23.1","30.5","Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 19:00","Stanford-3","Stanford-3",0,0,"Stanford:2021-10-31T01:00","0.389","2.81",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,195,"7.5","2.4"
"17.4","34.8","Site Map",methanemizer,"-","_doc","0, 0.172, 0, 0, 0, 0, 0, 0, 0","Oct 30, 2021 @ 18:00","Stanford-3","Stanford-3",0,0,"Stanford:2021-10-31T00:00","0.672","17.37",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,208,8,3
"18.9","34.9","Site Map",methanemizer,"-","_doc","0, 130.765, 0, 340.116, 0, 0, 0, 0, 0","Oct 30, 2021 @ 17:45","Stanford-4","Stanford-4","340.12",0,"Stanford:2021-10-30T23:45","0.746","125.85",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,242,"10.4","1.8"
"19.6","34.4","Site Map",methanemizer,"-","_doc","0, 0, 107.199, 182.057, 0, 0, 0, 0, 0","Oct 30, 2021 @ 17:30","Stanford-4","Stanford-4","182.06",0,"Stanford:2021-10-30T23:30","0.729","83.97",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,258,"15.1","2.1"
18,"35.7","Site Map",methanemizer,"-","_doc","0, 0, 0, 0.297, 0, 0, 0, 0, 0","Oct 30, 2021 @ 17:15","Stanford-4","Stanford-4","0.3",0,"Stanford:2021-10-30T23:15","0.66","3.16",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,262,"11.5","2.1"
"17.1","36.2","Site Map",methanemizer,"-","_doc","0, 0, 0.376, 0, 0, 0, 0, 0, 0","Oct 30, 2021 @ 17:00","Stanford-4","Stanford-4",0,0,"Stanford:2021-10-30T23:00","0.747","5.37",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,240,"6.2","2.4"
"16.9","36.6","Site Map",methanemizer,"-","_doc","0, 0, 4.379, 7.422, 0, 0, 0, 0, 0","Oct 30, 2021 @ 16:45","Stanford-4","Stanford-4","7.42",0,"Stanford:2021-10-30T22:45","0.843","6.87",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,255,"8.7","2.2"
"17.4","36.4","Site Map",methanemizer,"-","_doc","0, 20.677, 40.828, 32.057, 0, 0, 0, 0, 0","Oct 30, 2021 @ 16:30","Stanford-2","Stanford-2","20.68",0,"Stanford:2021-10-30T22:30","0.693","20.72",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,221,16,"1.9"
"17.3","36.3","Site Map",methanemizer,"-","_doc","0, 12.613, 56.437, 246.222, 0, 0, 0, 0, 0","Oct 30, 2021 @ 16:15","Stanford-4","Stanford-4","246.22",0,"Stanford:2021-10-30T22:15","0.729","106.51",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,240,"11.1","3.2"
"17.7","36.1","Site Map",methanemizer,"-","_doc","0, 13.729, 17.195, 104.775, 0, 0, 0, 0, 0","Oct 30, 2021 @ 16:00","Stanford-4","Stanford-4","104.78",0,"Stanford:2021-10-30T22:00","0.782","38.62",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,251,"7.9","2.7"
"17.6","35.9","Site Map",methanemizer,"-","_doc","0, 0, 1.356, 3.391, 0, 0, 0, 0, 0","Oct 30, 2021 @ 15:45","Stanford-4","Stanford-4","3.39",0,"Stanford:2021-10-30T21:45","0.696","4.78",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,267,"9.3","2.3"
"17.7","35.8","Site Map",methanemizer,"-","_doc","0, 0, 0, 37.414, 0, 0, 0, 0, 0","Oct 30, 2021 @ 15:30","Stanford-4","Stanford-4","37.41",0,"Stanford:2021-10-30T21:30","0.654","16.11",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,258,11,"3.2"
"17.3","35.8","Site Map",methanemizer,"-","_doc","0, 0, 42.237, 223.813, 140.052, 0, 0, 0, 0","Oct 30, 2021 @ 15:15","Stanford-4","Stanford-4","223.81",0,"Stanford:2021-10-30T21:15","0.686","101.61",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,227,"19.1","2.5"
"17.5","35.8","Site Map",methanemizer,"-","_doc","0, 5.826, 53.943, 0, 0, 0, 0, 0, 0","Oct 30, 2021 @ 15:00","Stanford-4","Stanford-4",0,0,"Stanford:2021-10-30T21:00","0.72","52.12",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,204,"14.6","1.7"
"17.5","35.6","Site Map",methanemizer,"-","_doc","0, 0, 0.546, 0.235, 0, 0, 0, 0, 0","Oct 30, 2021 @ 14:45","Stanford-3","Stanford-3","0.55",1,"Stanford:2021-10-30T20:45","0.685","3.11",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,224,"10.9","2.8"
"17.3","35.5","Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 14:30","Stanford-3","Stanford-3",0,0,"Stanford:2021-10-30T20:30","0.651","3.14",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,206,"12.6","2.6"
"18.1","35.1","Site Map",methanemizer,"-","_doc","0, 0, 60.491, 3.447, 0, 0, 0, 0, 0","Oct 30, 2021 @ 14:15","Stanford-3","Stanford-3","60.49",1,"Stanford:2021-10-30T20:15","0.744","27.04",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,209,"43.7","0.9"
"18.6","34.5","Site Map",methanemizer,"-","_doc","0, 176.094, 99.23, 187.284, 0, 0, 0, 0, 0","Oct 30, 2021 @ 14:00","Stanford-2","Stanford-2","176.09",1,"Stanford:2021-10-30T20:00","0.664","76.48",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,239,"13.5","2.4"
"19.5","33.9","Site Map",methanemizer,"-","_doc","66.308, 0, 98.054, 45.923, 312.452, 0, 0, 0, 0","Oct 30, 2021 @ 13:45","Stanford-5","Stanford-5","312.45",1,"Stanford:2021-10-30T19:45","0.686","127.25",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,255,"20.2","1.2"
"19.7","33.6","Site Map",methanemizer,"-","_doc","0, 0, 0.694, 25.875, 20.356, 0, 0, 0, 0","Oct 30, 2021 @ 13:30","Stanford-5","Stanford-5","20.36",1,"Stanford:2021-10-30T19:30","0.676","9.98",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,276,"9.6",2
"19.2","33.4","Site Map",methanemizer,"-","_doc","0, 0, 168.397, 0, 64.88, 0, 0, 0, 0","Oct 30, 2021 @ 13:15","Stanford-4","Stanford-4",0,1,"Stanford:2021-10-30T19:15","0.586","51.11",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,186,"8.5","1.2"
"18.4","33.2","Site Map",methanemizer,"-","_doc","0, 0, 46.946, 0, 190.562, 0, 0, 0, 0","Oct 30, 2021 @ 13:00","Stanford-5","Stanford-5","190.56",0,"Stanford:2021-10-30T19:00","0.567","56.11",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,258,"14.4","2.3"
"17.8","33.3","Site Map",methanemizer,"-","_doc","0, 0.168, 0, 0, 0, 0, 0, 0, 3.803","Oct 30, 2021 @ 12:45","Stanford-5","Stanford-5",0,0,"Stanford:2021-10-30T18:45","0.543","11.09",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,346,"22.4","1.1"
"17.8","33.1","Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 12:30","Stanford-3","Stanford-3",0,1,"Stanford:2021-10-30T18:30","0.73","3.8",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,202,"12.3","1.3"
"19.6",28,"Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 10:45","Stanford-9","Stanford-9",0,0,"Stanford:2021-10-30T16:45","0.42","2.66",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,18,"16.4","1.2"
21,"27.4","Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 10:30","Stanford-5","Stanford-5",0,0,"Stanford:2021-10-30T16:30","0.48","2.74",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,271,"12.6",1
"25.4",26,"Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 10:15","Stanford-6","Stanford-6",0,0,"Stanford:2021-10-30T16:15","0.535",3,Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,264,"22.5","0.6"
"25.4","25.2","Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 10:00","Stanford-8","Stanford-8",0,0,"Stanford:2021-10-30T16:00","0.495","2.94",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,238,"9.4","1.3"
"27.1","22.9","Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 09:30","Stanford-6","Stanford-6",0,0,"Stanford:2021-10-30T15:30","0.453","3.13",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,223,"13.7","0.6"
"30.2","21.9","Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 09:15","Stanford-6","Stanford-6",0,0,"Stanford:2021-10-30T15:15","0.48","3.21",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,292,"9.1","0.7"
"30.3",20,"Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 08:45","Stanford-3","Stanford-3",0,0,"Stanford:2021-10-30T14:45","0.391","3.17",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,112,"8.6","0.7"
"36.3","15.9","Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 08:15","Stanford-3","Stanford-3",0,0,"Stanford:2021-10-30T14:15","0.396","3.39",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,128,"16.1","0.7"
"38.2","14.5","Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 07:15","Stanford-2","Stanford-2",0,0,"Stanford:2021-10-30T13:15","0.384","3.61",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,173,"9.6","0.5"
"36.4","15.6","Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 06:30","Stanford-3","Stanford-3",0,0,"Stanford:2021-10-30T12:30","0.386","3.31",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,98,"4.6",1
"36.7","15.3","Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 06:15","Stanford-8","Stanford-8",0,0,"Stanford:2021-10-30T12:15","0.373","3.5",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,146,"25.6","0.2"
35,"16.1","Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 05:15","Stanford-1","Stanford-1",0,0,"Stanford:2021-10-30T11:15","0.391","2.96",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,98,"13.3","0.4"
"34.6","16.5","Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 04:45","Stanford-1","Stanford-1",0,0,"Stanford:2021-10-30T10:45","0.384","2.92",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,108,"8.7","0.5"
"33.8","17.1","Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 04:00","Stanford-2","Stanford-2",0,0,"Stanford:2021-10-30T10:00","0.397","3.21",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,100,"14.8","0.3"
"30.1","19.3","Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 03:00","Stanford-3","Stanford-3",0,0,"Stanford:2021-10-30T09:00","0.369",3,Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,125,"9.5","1.5"
"29.9","19.3","Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 02:45","Stanford-6","Stanford-6",0,0,"Stanford:2021-10-30T08:45","0.38","3.13",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,123,"16.6","1.5"
"30.4","18.9","Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 02:30","Stanford-4","Stanford-4",0,0,"Stanford:2021-10-30T08:30","0.383","2.85",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,128,"12.4",1
"30.6","18.6","Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 02:15","Stanford-1","Stanford-1",0,0,"Stanford:2021-10-30T08:15","0.378","2.85",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,132,"11.8","0.6"
30,19,"Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 02:00","Stanford-8","Stanford-8",0,0,"Stanford:2021-10-30T08:00","0.387","3.08",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,71,"4.3",1
"29.6","19.5","Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 01:45","Stanford-8","Stanford-8",0,0,"Stanford:2021-10-30T07:45","0.391","3.06",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,45,"10.1","0.7"
29,"19.8","Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 01:15","Stanford-3","Stanford-3",0,0,"Stanford:2021-10-30T07:15","0.395","2.95",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,138,"8.1","1.3"
"27.9","20.7","Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 00:45","Stanford-8","Stanford-8",0,0,"Stanford:2021-10-30T06:45","0.381","3.03",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,124,"9.1",1
"26.4","21.7","Site Map",methanemizer,"-","_doc","-","Oct 30, 2021 @ 00:00","Stanford-3","Stanford-3",0,0,"Stanford:2021-10-30T06:00","0.393","2.87",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,112,17,"0.8"
"26.1",22,"Site Map",methanemizer,"-","_doc","-","Oct 29, 2021 @ 23:45","Stanford-2","Stanford-2",0,0,"Stanford:2021-10-30T05:45","0.393","2.84",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,119,"14.1","1.4"
"26.8","21.9","Site Map",methanemizer,"-","_doc","-","Oct 29, 2021 @ 23:30","Stanford-3","Stanford-3",0,0,"Stanford:2021-10-30T05:30","0.451","2.99",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,120,"12.3","0.9"
"27.3","21.9","Site Map",methanemizer,"-","_doc","-","Oct 29, 2021 @ 23:15","Stanford-3","Stanford-3",0,0,"Stanford:2021-10-30T05:15","0.445","2.94",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,128,"8.2","1.4"
"24.8","22.9","Site Map",methanemizer,"-","_doc","-","Oct 29, 2021 @ 22:30","Stanford-6","Stanford-6",0,0,"Stanford:2021-10-30T04:30","0.385","2.97",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,143,"7.4","1.2"
"24.3","23.1","Site Map",methanemizer,"-","_doc","-","Oct 29, 2021 @ 22:00","Stanford-3","Stanford-3",0,0,"Stanford:2021-10-30T04:00","0.415","2.85",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,203,"7.4","0.7"
"22.3","24.8","Site Map",methanemizer,"-","_doc","-","Oct 29, 2021 @ 20:45","Stanford-5","Stanford-5",0,0,"Stanford:2021-10-30T02:45","0.443","2.67",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,123,"8.3","1.5"
"22.2","24.9","Site Map",methanemizer,"-","_doc","-","Oct 29, 2021 @ 20:30","Stanford-6","Stanford-6",0,0,"Stanford:2021-10-30T02:30","0.37","2.81",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,127,"12.2","1.1"
"22.2","25.2","Site Map",methanemizer,"-","_doc","-","Oct 29, 2021 @ 20:15","Stanford-5","Stanford-5",0,0,"Stanford:2021-10-30T02:15","0.395","2.64",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,142,4,"1.3"
"21.7",26,"Site Map",methanemizer,"-","_doc","-","Oct 29, 2021 @ 20:00","Stanford-5","Stanford-5",0,0,"Stanford:2021-10-30T02:00","0.418","2.62",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,96,7,1
"20.9","28.2","Site Map",methanemizer,"-","_doc","-","Oct 29, 2021 @ 19:15","Stanford-8","Stanford-8",0,0,"Stanford:2021-10-30T01:15","0.635","2.83",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,77,"2.1","0.7"
"19.1",31,"Site Map",methanemizer,"-","_doc","-","Oct 29, 2021 @ 18:45","Stanford-5","Stanford-5",0,0,"Stanford:2021-10-30T00:45","0.507","2.75",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,224,"27.5","0.1"
"17.5","32.9","Site Map",methanemizer,"-","_doc","0, 0, 0, 0, 0.298, 0, 0, 0, 0","Oct 29, 2021 @ 18:30","Stanford-5","Stanford-5","0.3",0,"Stanford:2021-10-30T00:30","0.588","3.04",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,281,"16.3","0.8"
"16.4","34.1","Site Map",methanemizer,"-","_doc","-","Oct 29, 2021 @ 18:15","Stanford-5","Stanford-5",0,0,"Stanford:2021-10-30T00:15","0.527","2.56",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,292,"4.1","1.4"
"15.5",35,"Site Map",methanemizer,"-","_doc","-","Oct 29, 2021 @ 18:00","Stanford-5","Stanford-5",0,0,"Stanford:2021-10-30T00:00","0.583","2.42",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,276,"18.2","0.8"
"14.3","35.6","Site Map",methanemizer,"-","_doc","-","Oct 29, 2021 @ 17:45","Stanford-5","Stanford-5",0,0,"Stanford:2021-10-29T23:45","0.546","2.28",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,272,"6.5","1.7"
"13.5","36.3","Site Map",methanemizer,"-","_doc","-","Oct 29, 2021 @ 17:30","Stanford-4","Stanford-4",0,0,"Stanford:2021-10-29T23:30","0.659","2.69",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,259,"11.5","1.5"
"12.8","36.5","Site Map",methanemizer,"-","_doc","0, 0, 0, 0, 1.708, 0, 0, 0, 0","Oct 29, 2021 @ 17:15","Stanford-5","Stanford-5","1.71",0,"Stanford:2021-10-29T23:15","0.531","2.96",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,290,"7.8","2.3"
"12.5","36.9","Site Map",methanemizer,"-","_doc","0, 0, 0, 0, 0.651, 0, 0, 0, 0","Oct 29, 2021 @ 17:00","Stanford-9","Stanford-9",0,0,"Stanford:2021-10-29T23:00","0.537","3.42",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,280,"8.7","1.3"
"12.1",37,"Site Map",methanemizer,"-","_doc","0, 0, 0, 0, 0, 120.225, 0.526, 0, 0","Oct 29, 2021 @ 16:15","Stanford-6","Stanford-6","120.22",0,"Stanford:2021-10-29T22:15","0.599","35.95",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,21,"15.9","1.7"
"12.7","36.8","Site Map",methanemizer,"-","_doc","0, 0, 0, 0, 0, 0, 0, 0, 5.264","Oct 29, 2021 @ 16:00","Stanford-9","Stanford-9","5.26",0,"Stanford:2021-10-29T22:00","0.54","5.35",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,9,"23.9","0.9"
"13.3","36.3","Site Map",methanemizer,"-","_doc","-","Oct 29, 2021 @ 15:45","Stanford-9","Stanford-9",0,0,"Stanford:2021-10-29T21:45","0.528","2.35",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,22,"8.6","2.5"
14,"35.7","Site Map",methanemizer,"-","_doc","-","Oct 29, 2021 @ 15:15","Stanford-5","Stanford-5",0,0,"Stanford:2021-10-29T21:15","0.518","2.18",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,10,"11.2","2.9"
"14.3","35.5","Site Map",methanemizer,"-","_doc","-","Oct 29, 2021 @ 15:00","Stanford-5","Stanford-5",0,0,"Stanford:2021-10-29T21:00","0.515","2.21",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,18,"7.8","3.1"
"14.9","35.1","Site Map",methanemizer,"-","_doc","-","Oct 29, 2021 @ 14:45","Stanford-5","Stanford-5",0,0,"Stanford:2021-10-29T20:45","0.512","2.36",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,334,"9.2",4
"15.8","34.6","Site Map",methanemizer,"-","_doc","-","Oct 29, 2021 @ 14:30","Stanford-5","Stanford-5",0,0,"Stanford:2021-10-29T20:30","0.511","2.42",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,16,"11.5","3.5"
"16.4","34.1","Site Map",methanemizer,"-","_doc","-","Oct 29, 2021 @ 14:15","Stanford-5","Stanford-5",0,0,"Stanford:2021-10-29T20:15","0.502","2.46",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,15,8,3
"17.9","33.1","Site Map",methanemizer,"-","_doc","-","Oct 29, 2021 @ 13:45","Stanford-5","Stanford-5",0,0,"Stanford:2021-10-29T19:45","0.498","2.54",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,2,"7.1","3.7"
"18.2","32.8","Site Map",methanemizer,"-","_doc","-","Oct 29, 2021 @ 13:30","Stanford-5","Stanford-5",0,0,"Stanford:2021-10-29T19:30","0.485","2.56",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,342,"12.7","4.4"
"18.6","32.5","Site Map",methanemizer,"-","_doc","-","Oct 29, 2021 @ 13:15","Stanford-5","Stanford-5",0,0,"Stanford:2021-10-29T19:15","0.491","2.6",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,10,"11.7",3
19,"32.2","Site Map",methanemizer,"-","_doc","-","Oct 29, 2021 @ 13:00","Stanford-5","Stanford-5",0,0,"Stanford:2021-10-29T19:00","0.487","2.59",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,350,"7.9","4.5"
19,"31.8","Site Map",methanemizer,"-","_doc","-","Oct 29, 2021 @ 12:45","Stanford-6","Stanford-6",0,0,"Stanford:2021-10-29T18:45","0.477","2.86",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,4,"5.9","5.6"
