,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,WindType,OperatorSet,UnblindingStage,Notes,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,TestLocation,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90
335,425,433.0,,,33931.0,,2021-11-04 18:50:19+00:00,,,,Methane,,638.4860678046616,,,,3.5897311999999997,,,,,2021-11-04 18:50:22+00:00,Sonic,Bridger,3,,2530.2,4.0,308188.0,39619.8,False,,39712.78666666667,39775.63333333322,39785.06222222209,AZ,2021-11-04 18:40:38+00:00,2021-11-04 18:55:40+00:00,2018.0,2444.155,True,True,TP,1.0,716.791522872643,677.3420842521572,756.4259734526571,717.951085721846,676.9971166638719,757.8412250596875,717.7524118008757,677.0564674805794,758.4092347113158
336,84,86.0,,,33931.0,,2021-11-04 18:54:16+00:00,,,,Methane,,599.319895745744,,,,3.4511488,,,,,2021-11-04 18:54:36+00:00,HRRR,Bridger,1,,2530.2,4.0,308188.0,39550.5,False,,39662.373333333344,39653.11333333321,39633.64111111098,AZ,2021-11-04 18:40:38+00:00,2021-11-04 18:55:40+00:00,2018.0,3632.79,True,True,TP,1.0,715.5681749889825,675.383060151573,756.3288866434641,716.1179206767372,675.9160595230313,756.1807849611461,715.065994169299,675.4204539983199,755.8272230513527
337,198,202.0,,,33931.0,,2021-11-04 18:54:16+00:00,,,,Methane,,349.51037960343365,,,,2.01168,,,,,2021-11-04 18:54:36+00:00,NAM12,Bridger,1,,2530.2,4.0,308188.0,39550.5,False,,39662.373333333344,39653.11333333321,39633.64111111098,AZ,2021-11-04 18:40:38+00:00,2021-11-04 18:55:40+00:00,2018.0,3632.79,True,True,TP,1.0,715.6260490563496,675.7235448139818,756.8567393448727,715.2683525787718,675.5363293740016,755.1979000833628,715.357638535208,675.5752449105094,754.7034044803527
338,312,318.0,,,33931.0,,2021-11-04 18:54:16+00:00,,,,Methane,,830.7649549458123,,,,4.787798400000001,,,,,2021-11-04 18:54:36+00:00,Sonic,Bridger,2,,2530.2,4.0,308188.0,39550.5,False,,39662.373333333344,39653.11333333321,39633.64111111098,AZ,2021-11-04 18:40:38+00:00,2021-11-04 18:55:40+00:00,2018.0,3632.79,True,True,TP,1.0,715.5718044708433,675.5508753307981,756.7400322345879,715.4266426143045,675.2233678501751,755.3150114119285,715.2413636530815,675.2360216703232,755.6615849389523
339,426,434.0,,,33931.0,,2021-11-04 18:54:16+00:00,,,,Methane,,673.4201016382068,,,,3.8803072,,,,,2021-11-04 18:54:36+00:00,Sonic,Bridger,3,,2530.2,4.0,308188.0,39550.5,False,,39662.373333333344,39653.11333333321,39633.64111111098,AZ,2021-11-04 18:40:38+00:00,2021-11-04 18:55:40+00:00,2018.0,3632.79,True,True,TP,1.0,715.9619083977425,674.9706039704134,756.5693845938557,715.824529559156,675.410700093325,756.2486788430846,715.4104407616682,675.2993111849712,755.6505650615941
340,85,87.0,,,33931.0,,2021-11-04 18:58:42+00:00,,,,Methane,,411.21646640730484,,,,3.5584384,,,,,2021-11-04 18:58:46+00:00,HRRR,Bridger,1,,2530.2,4.0,308188.0,19491.8,False,,19484.946666666656,19469.17666666653,19428.485555555413,AZ,2021-11-04 18:55:40+00:00,2021-11-04 19:28:16+00:00,2019.0,842.37,True,True,TP,1.0,351.63927056211185,330.1769386267593,372.7581908163433,351.6040502490057,330.145024062541,373.05084241224654,350.43958792685385,329.5194022153105,371.6694102929242
341,199,203.0,,,33931.0,,2021-11-04 18:58:42+00:00,,,,Methane,,234.52469549799568,,,,2.0295616,,,,,2021-11-04 18:58:46+00:00,NAM12,Bridger,1,,2530.2,4.0,308188.0,19491.8,False,,19484.946666666656,19469.17666666653,19428.485555555413,AZ,2021-11-04 18:55:40+00:00,2021-11-04 19:28:16+00:00,2019.0,842.37,True,True,TP,1.0,351.7382271528782,330.58267813631136,373.0994362607725,351.41321685964317,330.048401427388,372.66552904062064,350.74203206661576,329.2686201401047,372.30850018385513
342,313,319.0,,,33931.0,,2021-11-04 18:58:42+00:00,,,,Methane,,479.1385062296922,,,,4.1440608,,,,,2021-11-04 18:58:46+00:00,Sonic,Bridger,2,,2530.2,4.0,308188.0,19491.8,False,,19484.946666666656,19469.17666666653,19428.485555555413,AZ,2021-11-04 18:55:40+00:00,2021-11-04 19:28:16+00:00,2019.0,842.37,True,True,TP,1.0,351.636907471307,330.3787433808231,372.79447344835324,351.1134507938491,330.0456175728449,372.1977138168551,350.6515920106329,329.60927202659485,371.9599586115086
343,427,435.0,,,33931.0,,2021-11-04 18:58:42+00:00,,,,Methane,,415.73200674598377,,,,3.598672,,,,,2021-11-04 18:58:46+00:00,Sonic,Bridger,3,,2530.2,4.0,308188.0,19491.8,False,,19484.946666666656,19469.17666666653,19428.485555555413,AZ,2021-11-04 18:55:40+00:00,2021-11-04 19:28:16+00:00,2019.0,842.37,True,True,TP,1.0,351.76311060182695,330.9103426196958,372.71141878963346,351.45950177001475,330.04552021712146,372.4848339997305,350.8189111217565,329.6363524058969,372.1710267901458
344,86,88.0,,,33931.0,,2021-11-04 19:02:36+00:00,,,,Methane,,348.98136232526207,,,,3.5584384,,,,,2021-11-04 19:02:48+00:00,HRRR,Bridger,1,,2530.2,4.0,308188.0,19893.6,False,,19863.183333333334,19849.364999999863,19817.99666666652,AZ,2021-11-04 18:55:40+00:00,2021-11-04 19:28:16+00:00,2019.0,1982.2399999999998,True,True,TP,1.0,358.4794410527412,336.7309014696033,379.8001378731989,358.1313191791654,336.75231140049686,379.54676871619836,357.5345143216599,336.12104062299534,378.8234554857106
345,200,204.0,,,33931.0,,2021-11-04 19:02:36+00:00,,,,Methane,,197.002255696254,,,,2.01168,,,,,2021-11-04 19:02:48+00:00,NAM12,Bridger,1,,2530.2,4.0,308188.0,19893.6,False,,19863.183333333334,19849.364999999863,19817.99666666652,AZ,2021-11-04 18:55:40+00:00,2021-11-04 19:28:16+00:00,2019.0,1982.2399999999998,True,True,TP,1.0,358.30982709090904,336.84184823026936,380.0757292985109,358.188881377515,337.0842924178269,379.7064842927945,357.4546492746966,335.92774625622076,378.9094318056194
346,314,320.0,,,33931.0,,2021-11-04 19:02:36+00:00,,,,Methane,,435.06003087346704,,,,4.4391072,,,,,2021-11-04 19:02:48+00:00,Sonic,Bridger,2,,2530.2,4.0,308188.0,19893.6,False,,19863.183333333334,19849.364999999863,19817.99666666652,AZ,2021-11-04 18:55:40+00:00,2021-11-04 19:28:16+00:00,2019.0,1982.2399999999998,True,True,TP,1.0,358.44912913064434,336.6456390450893,380.1365633844543,358.09210057981676,336.46976612693766,379.6640248757949,357.77252173557093,336.6775519938951,379.3325792043661
347,428,436.0,,,33931.0,,2021-11-04 19:02:36+00:00,,,,Methane,,366.6845476697898,,,,3.7417247999999996,,,,,2021-11-04 19:02:48+00:00,Sonic,Bridger,3,,2530.2,4.0,308188.0,19893.6,False,,19863.183333333334,19849.364999999863,19817.99666666652,AZ,2021-11-04 18:55:40+00:00,2021-11-04 19:28:16+00:00,2019.0,1982.2399999999998,True,True,TP,1.0,358.43166370875474,337.1265495275713,380.60939414761276,358.0323343577132,336.5620085811712,379.52026667265403,357.5671427134782,336.1084766919479,379.1755495481105
348,87,89.0,,,33931.0,,2021-11-04 19:06:53+00:00,,,,Methane,,286.33060181037007,,,,3.308096,,,,,2021-11-04 19:06:54+00:00,HRRR,Bridger,1,,2530.2,4.0,308188.0,19228.2,False,,19751.293333333335,19844.56166666653,19839.741111110972,AZ,2021-11-04 18:55:40+00:00,2021-11-04 19:28:16+00:00,2019.0,3137.03,True,True,TP,1.0,356.49589059991547,335.6796342731602,377.82990335090136,358.1540355724759,336.5397690301371,379.8650857906627,358.04612341601904,336.3235390305742,379.5872565060292
349,201,205.0,,,33931.0,,2021-11-04 19:06:53+00:00,,,,Methane,,160.36780918287178,,,,1.8552160000000002,,,,,2021-11-04 19:06:54+00:00,NAM12,Bridger,1,,2530.2,4.0,308188.0,19228.2,False,,19751.293333333335,19844.56166666653,19839.741111110972,AZ,2021-11-04 18:55:40+00:00,2021-11-04 19:28:16+00:00,2019.0,3137.03,True,True,TP,1.0,356.2254023191781,334.502912156206,377.8034803705928,358.23980091429286,336.58998676238576,380.34745244389535,357.9204831480507,336.3436238493013,379.2610849922927
350,315,321.0,,,33931.0,,2021-11-04 19:06:53+00:00,,,,Methane,,394.4768482480184,,,,4.559807999999999,,,,,2021-11-04 19:06:54+00:00,Sonic,Bridger,2,,2530.2,4.0,308188.0,19228.2,False,,19751.293333333335,19844.56166666653,19839.741111110972,AZ,2021-11-04 18:55:40+00:00,2021-11-04 19:28:16+00:00,2019.0,3137.03,True,True,TP,1.0,356.6298138193916,335.00495414922074,378.45575397146143,358.157570531355,336.56963057882365,379.765090635451,357.75073128587246,336.301205725957,379.5966746642477
351,429,437.0,,,33931.0,,2021-11-04 19:06:53+00:00,,,,Methane,,319.4130751703146,,,,3.6925504,,,,,2021-11-04 19:06:54+00:00,Sonic,Bridger,3,,2530.2,4.0,308188.0,19228.2,False,,19751.293333333335,19844.56166666653,19839.741111110972,AZ,2021-11-04 18:55:40+00:00,2021-11-04 19:28:16+00:00,2019.0,3137.03,True,True,TP,1.0,356.33571549631984,335.14674510973646,377.99683877195474,358.0331750971561,336.44215812522276,379.42300887597924,357.80752340941797,337.00342462858265,379.1954708392546
352,88,90.0,,,33931.0,,2021-11-04 19:10:28+00:00,,,,Methane,,385.12457850891354,,,,3.4913823999999996,,,,,2021-11-04 19:10:56+00:00,HRRR,Bridger,1,,2530.2,4.0,308188.0,19021.8,False,,18905.926666666648,18932.156666666524,18958.262222222067,AZ,2021-11-04 18:55:40+00:00,2021-11-04 19:28:16+00:00,2019.0,4225.535,True,True,TP,1.0,341.26629880891164,320.6099375100218,362.0379391680242,341.59180403872983,320.96080715589073,362.44534196945415,342.03648361622726,321.52710299988826,362.45915266629385
353,202,206.0,,,33931.0,,2021-11-04 19:10:28+00:00,,,,Methane,,214.2519976594917,,,,1.9401536,,,,,2021-11-04 19:10:56+00:00,NAM12,Bridger,1,,2530.2,4.0,308188.0,19021.8,False,,18905.926666666648,18932.156666666524,18958.262222222067,AZ,2021-11-04 18:55:40+00:00,2021-11-04 19:28:16+00:00,2019.0,4225.535,True,True,TP,1.0,341.0040041121935,320.74120636177383,361.7288912505136,341.7073387281219,320.9286938944433,362.3121353798606,342.03886650704567,321.25652190371113,362.98788402717884
354,316,322.0,,,33931.0,,2021-11-04 19:10:28+00:00,,,,Methane,,486.29913295922915,,,,4.4078143999999995,,,,,2021-11-04 19:10:56+00:00,Sonic,Bridger,2,,2530.2,4.0,308188.0,19021.8,False,,18905.926666666648,18932.156666666524,18958.262222222067,AZ,2021-11-04 18:55:40+00:00,2021-11-04 19:28:16+00:00,2019.0,4225.535,True,True,TP,1.0,341.00632543503593,320.63911793819597,361.372971447808,341.44255800394563,320.8236172211743,362.60325966801054,342.0751450777748,321.5805357420594,362.18558271851265
355,430,438.0,,,33931.0,,2021-11-04 19:10:28+00:00,,,,Methane,,407.22994334679765,,,,3.6925504,,,,,2021-11-04 19:10:56+00:00,Sonic,Bridger,3,,2530.2,4.0,308188.0,19021.8,False,,18905.926666666648,18932.156666666524,18958.262222222067,AZ,2021-11-04 18:55:40+00:00,2021-11-04 19:28:16+00:00,2019.0,4225.535,True,True,TP,1.0,341.1944339056251,320.22159623820863,361.8508922399164,341.67612224976796,320.97166314004016,362.70301975772605,341.7752277031289,320.9240856859432,362.3769323463968
356,89,91.0,,,33931.0,,2021-11-04 19:14:54+00:00,,,,Methane,,329.4644034555747,,,,3.2723328,,,,,2021-11-04 19:14:58+00:00,HRRR,Bridger,1,,2530.2,4.0,308188.0,18925.4,False,,18935.593333333327,18964.029999999864,18947.86555555541,AZ,2021-11-04 18:55:40+00:00,2021-11-04 19:28:16+00:00,2019.0,5324.72,True,True,TP,1.0,341.6948403785865,321.00410544282164,362.4652880296803,342.14620838810276,321.36482945510744,362.905425077016,342.1202161422941,321.30296995949396,363.26051356135986
357,203,207.0,,,33931.0,,2021-11-04 19:14:54+00:00,,,,Methane,,181.73632852615967,,,,1.8060416,,,,,2021-11-04 19:14:58+00:00,NAM12,Bridger,1,,2530.2,4.0,308188.0,18925.4,False,,18935.593333333327,18964.029999999864,18947.86555555541,AZ,2021-11-04 18:55:40+00:00,2021-11-04 19:28:16+00:00,2019.0,5324.72,True,True,TP,1.0,341.6621687180697,320.75375700045566,362.290976223409,342.45821450257677,321.8711671968989,363.3025390320249,341.7045635129785,321.0071671451547,362.3423264352358
358,317,323.0,,,33931.0,,2021-11-04 19:14:54+00:00,,,,Methane,,384.04765047834996,,,,3.8132512,,,,,2021-11-04 19:14:58+00:00,Sonic,Bridger,2,,2530.2,4.0,308188.0,18925.4,False,,18935.593333333327,18964.029999999864,18947.86555555541,AZ,2021-11-04 18:55:40+00:00,2021-11-04 19:28:16+00:00,2019.0,5324.72,True,True,TP,1.0,341.9381610942935,321.02273589775155,362.6206529162999,341.960792017229,321.2585775310235,362.3323415824385,341.8854452120712,321.6252026864012,362.93188445385204
359,431,439.0,,,33931.0,,2021-11-04 19:14:54+00:00,,,,Methane,,332.12838332065303,,,,3.2991552,,,,,2021-11-04 19:14:58+00:00,Sonic,Bridger,3,,2530.2,4.0,308188.0,18925.4,False,,18935.593333333327,18964.029999999864,18947.86555555541,AZ,2021-11-04 18:55:40+00:00,2021-11-04 19:28:16+00:00,2019.0,5324.72,True,True,TP,1.0,341.73513435571573,320.9806298190547,362.36049219667666,342.1612753886365,321.17788281565123,363.20202765903554,341.81532386096507,321.12591892710293,362.68771621823936
360,90,92.0,,,33931.0,,2021-11-04 19:18:51+00:00,,,,Methane,,295.98516713700155,,,,3.4153856,,,,,2021-11-04 19:19:05+00:00,HRRR,Bridger,1,,2530.2,4.0,308188.0,19510.4,False,,19578.716666666667,19571.029999999868,19584.452222222084,AZ,2021-11-04 18:55:40+00:00,2021-11-04 19:28:16+00:00,2019.0,6332.9349999999995,True,True,TP,1.0,353.29622971827126,332.3848699911989,374.5466859178534,353.0433253202938,331.6222445399829,374.11018130376476,353.4239913724879,331.813433840331,375.04306528920307
361,204,208.0,,,33931.0,,2021-11-04 19:18:51+00:00,,,,Methane,,161.99264796582736,,,,1.8686272,,,,,2021-11-04 19:19:05+00:00,NAM12,Bridger,1,,2530.2,4.0,308188.0,19510.4,False,,19578.716666666667,19571.029999999868,19584.452222222084,AZ,2021-11-04 18:55:40+00:00,2021-11-04 19:28:16+00:00,2019.0,6332.9349999999995,True,True,TP,1.0,353.2820707700122,332.1651826418034,374.5871995558186,352.9008377871354,332.08483725948264,374.27133313483546,353.4568906027674,332.1017917039205,374.51010498688464
362,318,324.0,,,33931.0,,2021-11-04 19:18:51+00:00,,,,Methane,,388.2986821779431,,,,4.4838112,,,,,2021-11-04 19:19:05+00:00,Sonic,Bridger,2,,2530.2,4.0,308188.0,19510.4,False,,19578.716666666667,19571.029999999868,19584.452222222084,AZ,2021-11-04 18:55:40+00:00,2021-11-04 19:28:16+00:00,2019.0,6332.9349999999995,True,True,TP,1.0,353.3998755238622,331.73817731267974,375.0777791592595,353.31698283584024,332.00430687111947,374.2367290276613,353.5344288382229,332.5551758493865,374.60077929836376
363,432,440.0,,,33931.0,,2021-11-04 19:18:51+00:00,,,,Methane,,319.8098381289433,,,,3.6925504,,,,,2021-11-04 19:19:05+00:00,Sonic,Bridger,3,,2530.2,4.0,308188.0,19510.4,False,,19578.716666666667,19571.029999999868,19584.452222222084,AZ,2021-11-04 18:55:40+00:00,2021-11-04 19:28:16+00:00,2019.0,6332.9349999999995,True,True,TP,1.0,353.2824654889011,332.38200776126064,374.57939257082415,353.1209134885744,331.88962643610233,374.32732756492805,353.4388281374903,332.18018327550425,374.86270728999006
364,91,93.0,,,33931.0,,2021-11-04 19:23:04+00:00,,,,Methane,,370.0097991325826,,,,3.3528,,,,,2021-11-04 19:23:14+00:00,HRRR,Bridger,1,,2530.2,4.0,308188.0,19546.1,False,,19557.296666666665,19541.64333333319,19561.48222222207,AZ,2021-11-04 18:55:40+00:00,2021-11-04 19:28:16+00:00,2019.0,7403.945,True,True,TP,1.0,352.74414427185616,331.1098922685988,374.189775425457,352.68120399220754,332.1098483071968,373.46220898918415,352.89003699562244,331.4263144191163,374.2103305484038
365,205,209.0,,,33931.0,,2021-11-04 19:23:04+00:00,,,,Methane,,200.74316359189595,,,,1.8194528,,,,,2021-11-04 19:23:14+00:00,NAM12,Bridger,1,,2530.2,4.0,308188.0,19546.1,False,,19557.296666666665,19541.64333333319,19561.48222222207,AZ,2021-11-04 18:55:40+00:00,2021-11-04 19:28:16+00:00,2019.0,7403.945,True,True,TP,1.0,353.0035915033176,331.88291907359627,374.2020769158586,352.57873885431195,331.3097949612148,373.72990142154083,352.898969679723,331.5665549238632,374.17820588973416
366,319,325.0,,,33931.0,,2021-11-04 19:23:04+00:00,,,,Methane,,462.4366750188465,,,,4.1887647999999995,,,,,2021-11-04 19:23:14+00:00,Sonic,Bridger,2,,2530.2,4.0,308188.0,19546.1,False,,19557.296666666665,19541.64333333319,19561.48222222207,AZ,2021-11-04 18:55:40+00:00,2021-11-04 19:28:16+00:00,2019.0,7403.945,True,True,TP,1.0,352.89047779829576,331.89401211300884,374.2788150331848,352.79086075368804,331.4774575860439,374.3371953214455,352.8698333680337,331.70461307830664,374.35338488607044
367,433,441.0,,,33931.0,,2021-11-04 19:23:04+00:00,,,,Methane,,388.0152800646369,,,,3.5182048,,,,,2021-11-04 19:23:14+00:00,Sonic,Bridger,3,,2530.2,4.0,308188.0,19546.1,False,,19557.296666666665,19541.64333333319,19561.48222222207,AZ,2021-11-04 18:55:40+00:00,2021-11-04 19:28:16+00:00,2019.0,7403.945,True,True,TP,1.0,352.88685977301293,332.10554215803785,373.8940396995757,352.46919684104023,331.51958491959226,373.39631746635723,352.9425359162062,331.5695875792604,374.2534922619852
368,92,94.0,,,33931.0,,2021-11-04 19:27:01+00:00,,,,Methane,,416.92229562186986,,,,3.2946848,,,,,2021-11-04 19:27:14+00:00,HRRR,Bridger,1,,2530.2,4.0,308188.0,19552.7,False,,19515.199999999997,19554.453333333175,19555.306666666504,AZ,2021-11-04 18:55:40+00:00,2021-11-04 19:28:16+00:00,2019.0,8413.9,True,True,TP,1.0,352.10959408536496,331.1168077529654,373.54843027535935,352.65890197571844,331.30588806822954,374.09694814739663,352.761024729764,331.1793902747657,374.3484578229882
369,206,210.0,,,33931.0,,2021-11-04 19:27:01+00:00,,,,Methane,,224.34111289319264,,,,1.7747488,,,,,2021-11-04 19:27:14+00:00,NAM12,Bridger,1,,2530.2,4.0,308188.0,19552.7,False,,19515.199999999997,19554.453333333175,19555.306666666504,AZ,2021-11-04 18:55:40+00:00,2021-11-04 19:28:16+00:00,2019.0,8413.9,True,True,TP,1.0,352.4036762314959,331.1160528929749,373.9288273251397,352.8008197198781,331.922860978693,374.28103297566565,352.83318272690843,331.87087708728325,374.088262328047
370,320,326.0,,,33931.0,,2021-11-04 19:27:01+00:00,,,,Methane,,520.0239844426676,,,,4.108297599999999,,,,,2021-11-04 19:27:14+00:00,Sonic,Bridger,2,,2530.2,4.0,308188.0,19552.7,False,,19515.199999999997,19554.453333333175,19555.306666666504,AZ,2021-11-04 18:55:40+00:00,2021-11-04 19:28:16+00:00,2019.0,8413.9,True,True,TP,1.0,352.2596252330037,331.1093074083411,373.4348216873089,352.8084425690221,331.65032729739227,374.3658449766893,352.6151473986908,331.49393503286325,373.56428009958114
371,434,442.0,,,33931.0,,2021-11-04 19:27:01+00:00,,,,Methane,,436.3825740688961,,,,3.4466784,,,,,2021-11-04 19:27:14+00:00,Sonic,Bridger,3,,2530.2,4.0,308188.0,19552.7,False,,19515.199999999997,19554.453333333175,19555.306666666504,AZ,2021-11-04 18:55:40+00:00,2021-11-04 19:28:16+00:00,2019.0,8413.9,True,True,TP,1.0,352.13741003288055,331.204249420799,373.29137434888787,352.82706409172897,331.55516715170575,374.20471002298916,352.86166607037836,331.7505051339488,374.7759918194021
372,93,95.0,,,33931.0,,2021-11-04 19:31:16+00:00,,,,Methane,,2.7206602877395776,,,,2.8163519999999997,,,,,2021-11-04 19:31:17+00:00,HRRR,Bridger,1,,,0.5,21175085.0,218.03293437236718,True,1.14,218.03293437237437,218.03293437218863,218.03293437217528,AZ,2021-11-04 19:28:16+00:00,2021-11-04 19:57:13+00:00,2020.0,723.03,True,True,TP,1.0,3.9996924299232863,3.9506407245058535,4.043053300898056,3.9985923184920784,3.9449247679775845,4.04575394106944,3.9976619528822623,3.9417492884396053,4.048551698360866
373,207,211.0,,,33931.0,,2021-11-04 19:31:16+00:00,,,,Methane,,1.4547975149718575,,,,1.5020544,,,,,2021-11-04 19:31:17+00:00,NAM12,Bridger,1,,,0.5,21175085.0,218.03293437236718,True,1.14,218.03293437237437,218.03293437218863,218.03293437217528,AZ,2021-11-04 19:28:16+00:00,2021-11-04 19:57:13+00:00,2020.0,723.03,True,True,TP,1.0,3.9994909555048093,3.949459645526286,4.043372560460907,3.9990507959643393,3.945431933101013,4.0464594213607565,3.998125037809214,3.9423664076668183,4.0468690226807125
374,321,327.0,,,33931.0,,2021-11-04 19:31:16+00:00,,,,Methane,,2.9284885041641284,,,,3.0264607999999997,,,,,2021-11-04 19:31:17+00:00,Sonic,Bridger,2,,,0.5,21175085.0,218.03293437236718,True,1.14,218.03293437237437,218.03293437218863,218.03293437217528,AZ,2021-11-04 19:28:16+00:00,2021-11-04 19:57:13+00:00,2020.0,723.03,True,True,TP,1.0,3.9995700085110037,3.9501610246595584,4.042108519207544,3.998844218654395,3.944890684592409,4.046306801273271,3.997786039245609,3.9428343294510997,4.047054847796767
375,435,443.0,,,33931.0,,2021-11-04 19:31:16+00:00,,,,Methane,,2.607299442417095,,,,2.7001216,,,,,2021-11-04 19:31:17+00:00,Sonic,Bridger,3,,,0.5,21175085.0,218.03293437236718,True,1.14,218.03293437237437,218.03293437218863,218.03293437217528,AZ,2021-11-04 19:28:16+00:00,2021-11-04 19:57:13+00:00,2020.0,723.03,True,True,TP,1.0,3.9996592274921983,3.9499803824067707,4.043533576174542,3.9984226388988886,3.9450548908272953,4.046343980816231,3.997624604576396,3.943019685429499,4.0459368519658
376,94,96.0,,,33931.0,,2021-11-04 19:35:25+00:00,,,,Methane,,3.9865230605072974,,,,3.0264607999999997,,,,,2021-11-04 19:35:26+00:00,HRRR,Bridger,1,,,0.5,21175085.0,216.12036477260955,True,1.13,216.1203647726171,216.12036477242955,216.12036477241801,AZ,2021-11-04 19:28:16+00:00,2021-11-04 19:57:13+00:00,2020.0,1750.605,True,True,TP,1.0,3.9649064197420936,3.9146056860072047,4.007813458529135,3.964215908531518,3.9118638277878803,4.010992478502926,3.9639091199985748,3.908755468125796,4.0130736472061415
377,208,212.0,,,33931.0,,2021-11-04 19:35:25+00:00,,,,Methane,,2.097175638465924,,,,1.6004032,,,,,2021-11-04 19:35:26+00:00,NAM12,Bridger,1,,,0.5,21175085.0,216.12036477260955,True,1.13,216.1203647726171,216.12036477242955,216.12036477241801,AZ,2021-11-04 19:28:16+00:00,2021-11-04 19:57:13+00:00,2020.0,1750.605,True,True,TP,1.0,3.9650121419762123,3.915396253675677,4.008086367747623,3.964238582914002,3.9113082199844564,4.011275866764019,3.96358498372332,3.9090225884505947,4.013219181702921
378,322,328.0,,,33931.0,,2021-11-04 19:35:25+00:00,,,,Methane,,4.761155503544261,,,,3.621024,,,,,2021-11-04 19:35:26+00:00,Sonic,Bridger,2,,,0.5,21175085.0,216.12036477260955,True,1.13,216.1203647726171,216.12036477242955,216.12036477241801,AZ,2021-11-04 19:28:16+00:00,2021-11-04 19:57:13+00:00,2020.0,1750.605,True,True,TP,1.0,3.964853738144652,3.9148620413888233,4.007633482917966,3.964307231463876,3.9102893372023884,4.011047344839512,3.9632702002187425,3.907529483542615,4.012443005155209
379,436,444.0,,,33931.0,,2021-11-04 19:35:25+00:00,,,,Methane,,4.062096957388953,,,,3.0890464,,,,,2021-11-04 19:35:26+00:00,Sonic,Bridger,3,,,0.5,21175085.0,216.12036477260955,True,1.13,216.1203647726171,216.12036477242955,216.12036477241801,AZ,2021-11-04 19:28:16+00:00,2021-11-04 19:57:13+00:00,2020.0,1750.605,True,True,TP,1.0,3.9648808311781623,3.9154507757205237,4.0077172560039545,3.9642523547713138,3.9122314726748955,4.011142493012889,3.963380439023961,3.9083109862780856,4.012557384531608
380,95,97.0,,,33931.0,,2021-11-04 19:39:26+00:00,,,,Methane,,2.8907015557233016,,,,2.8252928,,,,,2021-11-04 19:39:27+00:00,HRRR,Bridger,1,,,0.5,21175085.0,214.207795172852,True,1.12,214.20779517285985,214.2077951726723,214.20779517266075,AZ,2021-11-04 19:28:16+00:00,2021-11-04 19:57:13+00:00,2020.0,2674.0,True,True,TP,1.0,3.93059282653264,3.881331507885074,3.9733813059186796,3.9294194383787633,3.877531439832698,3.97582158781445,3.929145463664396,3.8749240596965366,3.9789450965869504
381,209,213.0,,,33931.0,,2021-11-04 19:39:26+00:00,,,,Methane,,1.5114779376330987,,,,1.4797024,,,,,2021-11-04 19:39:27+00:00,NAM12,Bridger,1,,,0.5,21175085.0,214.207795172852,True,1.12,214.20779517285985,214.2077951726723,214.20779517266075,AZ,2021-11-04 19:28:16+00:00,2021-11-04 19:57:13+00:00,2020.0,2674.0,True,True,TP,1.0,3.9300487253023437,3.8807163309010604,3.9726413065834456,3.9296978846991233,3.877137845343056,3.9766940913982403,3.9289013642787025,3.8750661424322264,3.977578570474316
382,323,329.0,,,33931.0,,2021-11-04 19:39:26+00:00,,,,Methane,,3.230784091690748,,,,3.1695135999999997,,,,,2021-11-04 19:39:27+00:00,Sonic,Bridger,2,,,0.5,21175085.0,214.207795172852,True,1.12,214.20779517285985,214.2077951726723,214.20779517266075,AZ,2021-11-04 19:28:16+00:00,2021-11-04 19:57:13+00:00,2020.0,2674.0,True,True,TP,1.0,3.9306240668144485,3.881138083195194,3.974252771109262,3.929154823592361,3.8763385296873416,3.9772452632847557,3.928960936443217,3.8745720824204484,3.977927344499199
383,437,445.0,,,33931.0,,2021-11-04 19:39:26+00:00,,,,Methane,,2.83402113306206,,,,2.771648,,,,,2021-11-04 19:39:27+00:00,Sonic,Bridger,3,,,0.5,21175085.0,214.207795172852,True,1.12,214.20779517285985,214.2077951726723,214.20779517266075,AZ,2021-11-04 19:28:16+00:00,2021-11-04 19:57:13+00:00,2020.0,2674.0,True,True,TP,1.0,3.930061704028657,3.881585204661382,3.9730139748345312,3.930048105832692,3.877496515527547,3.9770302268779396,3.928580571111902,3.8733445352899185,3.9785006538396677
