,Stanford_timestamp,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90,FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UnblindingStage,PipeSize_inch,MeterCode,PlumeEstablished,PlumeSteady,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,Operator_Timestamp
151,2021-10-19 19:12:00+00:00,161.83612544578983,152.59425496074672,171.27184772665154,151.0,205.0,97.0,2,2.0,218645.0,True,True,161.70859649724332,152.3716359655603,171.06754633729247,161.74609218463027,152.36980735137354,171.2349644596525,2021-10-19 19:11:56+00:00
152,2021-10-19 19:12:00+00:00,161.82121441526635,152.37871552570263,171.1626287470938,151.0,205.0,97.0,3,2.0,218645.0,True,True,161.64116998949842,152.45400102960534,171.1312274041878,161.7909447455462,152.5124655865141,171.06304792835635,2021-10-19 19:11:56+00:00
153,2021-10-19 19:17:08+00:00,160.00851441603936,150.8292317189415,169.22842724240533,29.0,46.0,12.0,1,2.0,218645.0,True,True,159.91505093256401,150.61361784021068,169.05165450996168,159.93359071095782,150.5692856570434,169.20293409700332,2021-10-19 19:17:02+00:00
154,2021-10-19 19:17:08+00:00,160.0700565239041,150.81629889016995,169.2761695690445,133.0,182.0,83.0,2,2.0,218645.0,True,True,159.9752714765089,150.7532152481747,169.24149743133555,159.96049325472634,150.83467353868312,169.33468685227194,2021-10-19 19:17:02+00:00
155,2021-10-19 19:17:08+00:00,160.1085871761235,150.70497504902676,169.43910291497963,133.0,182.0,83.0,3,2.0,218645.0,True,True,159.9109495988024,150.60831605676316,169.25256248394558,159.96009008561185,150.78634780879574,169.12618340363088,2021-10-19 19:17:02+00:00
156,2021-10-19 19:21:23+00:00,158.42190182862043,149.22373510556898,167.6825935393667,43.0,68.0,18.0,1,2.0,218645.0,True,True,158.00834263775408,148.86558036925842,167.16911973334328,158.3135591073479,149.24371082719895,167.61548398999264,2021-10-19 19:21:21+00:00
157,2021-10-19 19:21:23+00:00,158.42788034521317,149.27496398068917,167.84169525950693,154.0,213.0,96.0,2,2.0,218645.0,True,True,157.8954336883052,148.66786405206685,167.08808665917712,158.34042717727976,149.146907769771,167.5203354792954,2021-10-19 19:21:21+00:00
158,2021-10-19 19:21:23+00:00,158.46393938023135,149.2353015138293,167.5253289740045,154.0,213.0,96.0,3,2.0,218645.0,True,True,157.90389614845313,148.88323516355985,167.1352310391653,158.28114420553814,149.09296628803932,167.38942102370095,2021-10-19 19:21:21+00:00
159,2021-10-19 19:25:47+00:00,157.1889997425028,148.0726075942962,166.39396332936968,49.0,78.0,20.0,1,2.0,218645.0,True,True,157.21737956923806,148.2230674399828,166.54510638661284,157.08357602539445,148.19404820520916,166.15995575969635,2021-10-19 19:25:38+00:00
160,2021-10-19 19:25:47+00:00,157.19294351888703,148.07521631976758,166.31749586379797,234.0,313.0,154.0,2,2.0,218645.0,True,True,157.2275068503092,148.02493736981737,166.33287967334337,157.06920079978454,147.93728469624315,166.12987868848484,2021-10-19 19:25:38+00:00
161,2021-10-19 19:25:47+00:00,157.13250089695129,148.15383642327515,166.44355165054122,234.0,313.0,154.0,3,2.0,218645.0,True,True,157.17281339839352,148.0693367056396,166.39546804980426,157.09816476995522,147.80056748606373,166.32828915832891,2021-10-19 19:25:38+00:00
162,2021-10-19 19:29:44+00:00,67.2777683533102,62.59139731670293,71.93949462545739,11.0,17.0,5.0,1,2.0,218645.0,True,True,67.2953121495363,62.70014909830663,71.99439475565903,67.241992624244,62.588436753275836,71.93930851113775,2021-10-19 19:29:39+00:00
163,2021-10-19 19:29:44+00:00,67.26936597759504,62.62307501475223,71.8563250421901,71.0,89.0,53.0,2,2.0,218645.0,True,True,67.3388312236863,62.73109729547605,72.02939521588702,67.32315372776583,62.73089874624609,71.94024500561355,2021-10-19 19:29:39+00:00
164,2021-10-19 19:29:44+00:00,67.30348396540131,62.613169287764116,72.05451139093984,71.0,89.0,53.0,3,2.0,218645.0,True,True,67.26945701995562,62.626540723504185,71.8766532608391,67.3098930841071,62.61530691124912,71.95321593796588,2021-10-19 19:29:39+00:00
165,2021-10-19 19:33:24+00:00,67.18961912878524,62.53495177384616,71.92870884448342,22.0,35.0,9.0,1,2.0,218645.0,True,True,67.34361041959137,62.68783138538726,71.99946715529583,67.26169946520135,62.54327754589116,71.9222225531786,2021-10-19 19:33:15+00:00
166,2021-10-19 19:33:24+00:00,67.21635791062438,62.62797219537191,71.77145596813992,86.0,133.0,39.0,2,2.0,218645.0,True,True,67.36978428320411,62.664448078168725,71.99361571964754,67.24902573860919,62.54477417819081,71.96004382188562,2021-10-19 19:33:15+00:00
167,2021-10-19 19:33:24+00:00,67.27078447004901,62.70994273993143,71.98782221599298,86.0,133.0,39.0,3,2.0,218645.0,True,True,67.34652324420264,62.69259479860916,72.11326832780837,67.26448206871304,62.64774559459643,71.89652097260947,2021-10-19 19:33:15+00:00
168,2021-10-19 19:37:09+00:00,67.08500717478279,62.476920740348106,71.77602144614553,20.0,32.0,8.0,1,2.0,218645.0,True,True,67.10832703594717,62.45890290182852,71.733640464191,67.02115196409244,62.3743114567121,71.67618739135875,2021-10-19 19:37:03+00:00
