time,release_scfh
8/3/2021 18:18,4171.5
8/3/2021 18:18,4142.4
8/3/2021 18:18,4123.9
8/3/2021 18:18,0
8/3/2021 18:19,4101.3
8/3/2021 18:19,4058.3
8/3/2021 18:19,4000.9
8/3/2021 18:19,3947.5
8/3/2021 18:19,3939.8
8/3/2021 18:19,3915.7
8/3/2021 18:20,3851.1
8/3/2021 18:20,3805.1
8/3/2021 18:20,3894.4
8/3/2021 18:20,3802.5
8/3/2021 18:20,3797.7
8/3/2021 18:20,3806.2
8/3/2021 18:21,3760.7
8/3/2021 18:21,3778.5
8/3/2021 18:21,3781.6
8/3/2021 18:21,3768.2
8/3/2021 18:21,3721.4
8/3/2021 18:21,3747.4
8/3/2021 18:22,3726.6
8/3/2021 18:22,3730.8
8/3/2021 18:22,3720.1
8/3/2021 18:22,3728.2
8/3/2021 18:22,3728
8/3/2021 18:22,3739.7
8/3/2021 18:23,3707.1
8/3/2021 18:23,3729.2
8/3/2021 18:23,3699.4
8/3/2021 18:23,3668.6
8/3/2021 18:23,3680.7
8/3/2021 18:23,3650.3
8/3/2021 18:24,3650.1
8/3/2021 18:24,3656.2
8/3/2021 18:24,3644.5
8/3/2021 18:24,3617.7
8/3/2021 18:24,3628.4
8/3/2021 18:24,3636.9
8/3/2021 18:25,3627.1
8/3/2021 18:25,3619.9
8/3/2021 18:25,3614.6
8/3/2021 18:25,3598.5
8/3/2021 18:25,3614.9
8/3/2021 18:25,3589
8/3/2021 18:26,3575.9
8/3/2021 18:26,3586.2
8/3/2021 18:26,3576.5
8/3/2021 18:26,3562.8
8/3/2021 18:26,3550.1
8/3/2021 18:26,3556.3
8/3/2021 18:27,3550.4
8/3/2021 18:27,3551.7
8/3/2021 18:27,3539.6
8/3/2021 18:27,3559.8
8/3/2021 18:27,3553.5
8/3/2021 18:27,3534.3
8/3/2021 18:28,3553.8
8/3/2021 18:28,3517.8
8/3/2021 18:28,3564.4
8/3/2021 18:28,3563.1
8/3/2021 18:28,3531.4
8/3/2021 18:28,3552.8
8/3/2021 18:29,3555.5
8/3/2021 18:29,3542.8
8/3/2021 18:29,3529.2
8/3/2021 18:29,3546.2
8/3/2021 18:29,3521
8/3/2021 18:29,3536.9
8/3/2021 18:30,3531.6
8/3/2021 18:30,3529.4
8/3/2021 18:30,3525.9
8/3/2021 18:30,3539.5
8/3/2021 18:30,3521.3
8/3/2021 18:30,3517.6
8/3/2021 18:31,3520.8
8/3/2021 18:31,3514.2
8/3/2021 18:31,3506
8/3/2021 18:31,3517.7
8/3/2021 18:31,3511.2
8/3/2021 18:31,3506.5
8/3/2021 18:32,3519.4
8/3/2021 18:32,3491.8
8/3/2021 18:32,3519.7
8/3/2021 18:32,3534.3
8/3/2021 18:32,3516.5
8/3/2021 18:32,3503.8
8/3/2021 18:33,3504.8
8/3/2021 18:33,3503.5
8/3/2021 18:33,3485.6
8/3/2021 18:33,3477
8/3/2021 18:33,3497.9
8/3/2021 18:33,3473.2
8/3/2021 18:34,3479.9
8/3/2021 18:34,3456.6
8/3/2021 18:34,3484.8
8/3/2021 18:34,3478.4
8/3/2021 18:34,3476
8/3/2021 18:34,3453.8
8/3/2021 18:35,3473.5
8/3/2021 18:35,3449.8
8/3/2021 18:35,3430.8
8/3/2021 18:35,3443.3
8/3/2021 18:35,3452.5
8/3/2021 18:35,3404.6
8/3/2021 18:36,3420.4
8/3/2021 18:36,3411
8/3/2021 18:36,3389.4
8/3/2021 18:36,7660.9
8/3/2021 18:36,11920.8
8/3/2021 18:36,15920.2
8/3/2021 18:37,23686.9
8/3/2021 18:37,24254.5
8/3/2021 18:37,24926.6
8/3/2021 18:37,27143.7
8/3/2021 18:37,27210
8/3/2021 18:37,27318.8
8/3/2021 18:38,27500.9
8/3/2021 18:38,27493.2
8/3/2021 18:38,27589.6
8/3/2021 18:38,27634
8/3/2021 18:38,27597.3
8/3/2021 18:38,27790
8/3/2021 18:39,27956.6
8/3/2021 18:39,28121.6
8/3/2021 18:39,28300
8/3/2021 18:39,28434.3
8/3/2021 18:39,28445.6
8/3/2021 18:39,28454.5
8/3/2021 18:40,28287.3
8/3/2021 18:40,28345.6
8/3/2021 18:40,28416.2
8/3/2021 18:40,28466.8
8/3/2021 18:40,28530.9
8/3/2021 18:40,28418.3
8/3/2021 18:41,28449.5
8/3/2021 18:41,28550.1
8/3/2021 18:41,28347.3
8/3/2021 18:41,28512.9
8/3/2021 18:41,28464.4
8/3/2021 18:41,28350.1
8/3/2021 18:42,28395.2
8/3/2021 18:42,28294.5
8/3/2021 18:42,28312.2
8/3/2021 18:42,28376.4
8/3/2021 18:42,28316.6
8/3/2021 18:42,28351.5
8/3/2021 18:43,28434.4
8/3/2021 18:43,28405.7
8/3/2021 18:43,28475.5
8/3/2021 18:43,28408.1
8/3/2021 18:43,28507.5
8/3/2021 18:43,28390.1
8/3/2021 18:44,28527.6
8/3/2021 18:44,28538.6
8/3/2021 18:44,28461.8
8/3/2021 18:44,28492.4
8/3/2021 18:44,28306.3
8/3/2021 18:44,28303.5
8/3/2021 18:45,28194
8/3/2021 18:45,28238.3
8/3/2021 18:45,28215.3
8/3/2021 18:45,28321.8
8/3/2021 18:45,28261
8/3/2021 18:45,28207
8/3/2021 18:46,28175.9
8/3/2021 18:46,28212.2
8/3/2021 18:46,26205.6
8/3/2021 18:46,28238.4
8/3/2021 18:46,28192.7
8/3/2021 18:46,28207.9
8/3/2021 18:47,28163.6
8/3/2021 18:47,28160.1
8/3/2021 18:47,28184.5
8/3/2021 18:47,27991
8/3/2021 18:47,28094.8
8/3/2021 18:47,28018.5
8/3/2021 18:48,28159.8
8/3/2021 18:48,28151.6
8/3/2021 18:48,28216.7
8/3/2021 18:48,28055.6
8/3/2021 18:48,28137.5
8/3/2021 18:48,28152.9
8/3/2021 18:49,28050.4
8/3/2021 18:49,29015.6
8/3/2021 18:49,28100.3
8/3/2021 18:49,28104.8
8/3/2021 18:49,28000.1
8/3/2021 18:49,28073.7
8/3/2021 18:50,28027.7
8/3/2021 18:50,28014.1
8/3/2021 18:50,27976.4
8/3/2021 18:50,27837.4
8/3/2021 18:50,47937.5
8/3/2021 18:50,27894.2
8/3/2021 18:51,27934.5
8/3/2021 18:51,27909.5
8/3/2021 18:51,27798.9
8/3/2021 18:51,27824
8/3/2021 18:51,27783.6
8/3/2021 18:51,27676.9
8/3/2021 18:52,27722.4
8/3/2021 18:52,27719.9
8/3/2021 18:52,27695.5
8/3/2021 18:52,27551.3
8/3/2021 18:52,27618.5
8/3/2021 18:52,27607.8
8/3/2021 18:53,27543.7
8/3/2021 18:53,27529.6
8/3/2021 18:53,27614.1
8/3/2021 18:53,27507.5
8/3/2021 18:53,27492.3
8/3/2021 18:53,27453
8/3/2021 18:54,27335.5
8/3/2021 18:54,27305.8
8/3/2021 18:54,27346
8/3/2021 18:54,27289.4
8/3/2021 18:54,27139.7
8/3/2021 18:54,27179.1
8/3/2021 18:55,27235
8/3/2021 18:55,27075.8
8/3/2021 18:55,27063.9
8/3/2021 18:55,27140.3
8/3/2021 18:55,27172.8
8/3/2021 18:55,27046.1
8/3/2021 18:56,27099.7
8/3/2021 18:56,27084
8/3/2021 18:56,27117.6
8/3/2021 18:56,27083.9
8/3/2021 18:56,23624.8
8/3/2021 18:56,10585
8/3/2021 18:57,11280.4
8/3/2021 18:57,14212.1
8/3/2021 18:57,14193.3
8/3/2021 18:57,14194.8
8/3/2021 18:57,14262.3
8/3/2021 18:57,14264.6
8/3/2021 18:58,14204
8/3/2021 18:58,14234.2
8/3/2021 18:58,14232.6
8/3/2021 18:58,14242
8/3/2021 18:58,14142.2
8/3/2021 18:58,14165.7
8/3/2021 18:59,14159.4
8/3/2021 18:59,14168.1
8/3/2021 18:59,14129
8/3/2021 18:59,14189.4
8/3/2021 18:59,14103
8/3/2021 18:59,14097.3
8/3/2021 19:00,14126.6
8/3/2021 19:00,14084.8
8/3/2021 19:00,14112.5
8/3/2021 19:00,14142.5
8/3/2021 19:00,14074
8/3/2021 19:00,14047.5
8/3/2021 19:01,14048.6
8/3/2021 19:01,14088.1
8/3/2021 19:01,14053.7
8/3/2021 19:01,13974.2
8/3/2021 19:01,13997.6
8/3/2021 19:01,14020.3
8/3/2021 19:02,13953.3
8/3/2021 19:02,13978.9
8/3/2021 19:02,13963.5
8/3/2021 19:02,13909.7
8/3/2021 19:02,13985.4
8/3/2021 19:02,13946.2
8/3/2021 19:03,13970
8/3/2021 19:03,13917.1
8/3/2021 19:03,13872.1
8/3/2021 19:03,13916.2
8/3/2021 19:03,13943.4
8/3/2021 19:03,13923.6
8/3/2021 19:04,13885.3
8/3/2021 19:04,13882.6
8/3/2021 19:04,13891.3
8/3/2021 19:04,13899.4
8/3/2021 19:04,14037.6
8/3/2021 19:04,14123.9
8/3/2021 19:05,14079.7
8/3/2021 19:05,14016.7
8/3/2021 19:05,14052
8/3/2021 19:05,14033.3
8/3/2021 19:05,14040.7
8/3/2021 19:05,14057.7
8/3/2021 19:06,13983.3
8/3/2021 19:06,14020.3
8/3/2021 19:06,13950.1
8/3/2021 19:06,13981.4
8/3/2021 19:06,13972.5
8/3/2021 19:06,13915.2
8/3/2021 19:07,13884.1
8/3/2021 19:07,13970.3
8/3/2021 19:07,13922.7
8/3/2021 19:07,13976.4
8/3/2021 19:07,14065.6
8/3/2021 19:07,14004.4
8/3/2021 19:08,14056.3
8/3/2021 19:08,14070.3
8/3/2021 19:08,14057.9
8/3/2021 19:08,14000.6
8/3/2021 19:08,14049.9
8/3/2021 19:08,13953
8/3/2021 19:09,13958.3
8/3/2021 19:09,14011.6
8/3/2021 19:09,14019.1
8/3/2021 19:09,14031.1
8/3/2021 19:09,13994.2
8/3/2021 19:09,13989.4
8/3/2021 19:10,13962.5
8/3/2021 19:10,13951.2
8/3/2021 19:10,15932.8
8/3/2021 19:10,13904.8
8/3/2021 19:10,13914.4
8/3/2021 19:10,13950
8/3/2021 19:11,13870.5
8/3/2021 19:11,13891.7
8/3/2021 19:11,13815
8/3/2021 19:11,13959.8
8/3/2021 19:11,13891.2
8/3/2021 19:11,13890.1
8/3/2021 19:12,13924.3
8/3/2021 19:12,13913.1
8/3/2021 19:12,13879.9
8/3/2021 19:12,13920.2
8/3/2021 19:12,13890.1
8/3/2021 19:12,13893.8
8/3/2021 19:13,13903.1
8/3/2021 19:13,7618.4
8/3/2021 19:13,4254.9
8/3/2021 19:13,1619.2
8/3/2021 19:13,1468
8/3/2021 19:13,1424
8/3/2021 19:14,1409.5
8/3/2021 19:14,1378.9
8/3/2021 19:14,1373.7
8/3/2021 19:14,1369.9
8/3/2021 19:14,1347.1
8/3/2021 19:14,1321.7
8/3/2021 19:15,1315.2
8/3/2021 19:15,1293.5
8/3/2021 19:15,1288
8/3/2021 19:15,1281.5
8/3/2021 19:15,1260.1
8/3/2021 19:15,1247.6
8/3/2021 19:16,1242.9
8/3/2021 19:16,1239.2
8/3/2021 19:16,1197.6
8/3/2021 19:16,1201.9
8/3/2021 19:16,1172.9
8/3/2021 19:16,1150.2
8/3/2021 19:17,1141.3
8/3/2021 19:17,1104
8/3/2021 19:17,1093
8/3/2021 19:17,1075.6
8/3/2021 19:17,1043.6
8/3/2021 19:17,1016.4
8/3/2021 19:18,1004.4
8/3/2021 19:18,998.2
8/3/2021 19:18,975.4
8/3/2021 19:18,952
8/3/2021 19:18,3146.3
8/3/2021 19:18,2613.7
8/3/2021 19:19,1565.8
8/3/2021 19:19,1213.9
8/3/2021 19:19,1186.4
8/3/2021 19:19,1200.2
8/3/2021 19:19,1184.4
8/3/2021 19:19,1177.4
8/3/2021 19:20,1170.5
8/3/2021 19:20,1167.7
8/3/2021 19:20,1159.8
8/3/2021 19:20,1161.2
8/3/2021 19:20,1151.7
8/3/2021 19:20,1136.2
8/3/2021 19:21,1152.7
8/3/2021 19:21,1145.9
8/3/2021 19:21,1138.6
8/3/2021 19:21,1153.6
8/3/2021 19:21,1100.7
8/3/2021 19:21,1126.9
8/3/2021 19:22,1099.5
8/3/2021 19:22,1116.5
8/3/2021 19:22,1126.9
8/3/2021 19:22,1121
8/3/2021 19:22,1120.8
8/3/2021 19:22,1105.4
8/3/2021 19:23,1101.4
8/3/2021 19:23,1088.9
8/3/2021 19:23,1091
8/3/2021 19:23,1083.2
8/3/2021 19:23,1095.2
8/3/2021 19:23,1077.2
8/3/2021 19:24,1078
8/3/2021 19:24,1074.9
8/3/2021 19:24,1068.9
8/3/2021 19:24,1058.6
8/3/2021 19:24,1056
8/3/2021 19:24,1048
8/3/2021 19:25,1046.2
8/3/2021 19:25,1041.9
8/3/2021 19:25,1060.3
8/3/2021 19:25,1051
8/3/2021 19:25,1053.6
8/3/2021 19:25,1037.8
8/3/2021 19:26,1045.7
8/3/2021 19:26,1039.2
8/3/2021 19:26,1035.8
8/3/2021 19:26,1034.7
8/3/2021 19:26,1015.1
8/3/2021 19:26,1038.5
8/3/2021 19:27,1047.6
8/3/2021 19:27,1036.9
8/3/2021 19:27,1015.3
8/3/2021 19:27,1015.9
8/3/2021 19:27,1010.4
8/3/2021 19:27,1025.6
8/3/2021 19:28,1015.3
8/3/2021 19:28,1017.1
8/3/2021 19:28,1010.2
8/3/2021 19:28,1003.4
8/3/2021 19:28,1010.3
8/3/2021 19:28,1001.6
8/3/2021 19:29,1008.2
8/3/2021 19:29,999.4
8/3/2021 19:29,989.4
8/3/2021 19:29,1006.1
8/3/2021 19:29,1000.4
8/3/2021 19:29,988.6
8/3/2021 19:30,992.3
8/3/2021 19:30,995.5
8/3/2021 19:30,995.1
8/3/2021 19:30,987.1
8/3/2021 19:30,990.1
8/3/2021 19:30,992.6
8/3/2021 19:31,974.8
8/3/2021 19:31,988.6
8/3/2021 19:31,985.2
8/3/2021 19:31,988.6
8/3/2021 19:31,644.7
8/3/2021 19:31,711.4
8/3/2021 19:32,696.8
8/3/2021 19:32,702.9
8/3/2021 19:32,707.3
8/3/2021 19:32,707.3
8/3/2021 19:32,696.1
8/3/2021 19:32,688.2
8/3/2021 19:33,689.8
8/3/2021 19:33,680.4
8/3/2021 19:33,685.4
8/3/2021 19:33,688.3
8/3/2021 19:33,685.6
8/3/2021 19:33,682.8
8/3/2021 19:34,685
8/3/2021 19:34,683.6
8/3/2021 19:34,686.5
8/3/2021 19:34,680.6
8/3/2021 19:34,683.5
8/3/2021 19:34,675.7
8/3/2021 19:35,679.8
8/3/2021 19:35,669
8/3/2021 19:35,665.4
8/3/2021 19:35,672.7
8/3/2021 19:35,668.1
8/3/2021 19:35,679.2
8/3/2021 19:36,660
8/3/2021 19:36,671.6
8/3/2021 19:36,664.5
8/3/2021 19:36,670.3
8/3/2021 19:36,647.4
8/3/2021 19:36,664.5
8/3/2021 19:37,655.3
8/3/2021 19:37,656.4
8/3/2021 19:37,653.8
8/3/2021 19:37,656.7
8/3/2021 19:37,663.5
8/3/2021 19:37,656.1
8/3/2021 19:38,658.2
8/3/2021 19:38,649.3
8/3/2021 19:38,657.6
8/3/2021 19:38,653.9
8/3/2021 19:38,649.4
8/3/2021 19:38,642.6
8/3/2021 19:39,642
8/3/2021 19:39,635
8/3/2021 19:39,646.3
8/3/2021 19:39,630.4
8/3/2021 19:39,647.7
8/3/2021 19:39,627.2
8/3/2021 19:40,640.6
8/3/2021 19:40,643.5
8/3/2021 19:40,634.3
8/3/2021 19:40,628.5
8/3/2021 19:40,627.4
8/3/2021 19:40,637.5
8/3/2021 19:41,632.9
8/3/2021 19:41,641.4
8/3/2021 19:41,624.3
8/3/2021 19:41,624.4
8/3/2021 19:41,631.7
8/3/2021 19:41,630.5
8/3/2021 19:42,627.4
8/3/2021 19:42,630.3
8/3/2021 19:42,638.9
8/3/2021 19:42,627.5
8/3/2021 19:42,640.4
8/3/2021 19:42,621.8
8/3/2021 19:43,620.7
8/3/2021 19:43,626.9
8/3/2021 19:43,624.9
8/3/2021 19:43,615.4
8/3/2021 19:43,626.5
8/3/2021 19:43,624
8/3/2021 19:44,617
8/3/2021 19:44,615.4
8/3/2021 19:44,615.6
8/3/2021 19:44,615.6
8/3/2021 19:44,619.5
8/3/2021 19:44,621.1
8/3/2021 19:45,619.3
8/3/2021 19:45,613.6
8/3/2021 19:45,620.9
8/3/2021 19:45,625.7
8/3/2021 19:45,609.2
8/3/2021 19:45,617.3
8/3/2021 19:46,619.3
8/3/2021 19:46,616.4
8/3/2021 19:46,609.2
8/3/2021 19:46,619
8/3/2021 19:46,612.2
8/3/2021 19:46,611.3
8/3/2021 19:47,607.9
8/3/2021 19:47,616.9
8/3/2021 19:47,611.6
8/3/2021 19:47,622.9
8/3/2021 19:47,607.1
8/3/2021 19:47,606.1
8/3/2021 19:48,610.5
8/3/2021 19:48,608.9
8/3/2021 19:48,609.4
8/3/2021 19:48,603.1
8/3/2021 19:48,600.1
8/3/2021 19:48,620.7
8/3/2021 19:49,600
8/3/2021 19:49,598
8/3/2021 19:49,17336.6
8/3/2021 19:49,20300.5
8/3/2021 19:49,20351.1
8/3/2021 19:49,20400.9
8/3/2021 19:50,22489.4
8/3/2021 19:50,24694.3
8/3/2021 19:50,24881.9
8/3/2021 19:50,24970.5
8/3/2021 19:50,25038.3
8/3/2021 19:50,25127.3
8/3/2021 19:51,25246
8/3/2021 19:51,25250.7
8/3/2021 19:51,25193.1
8/3/2021 19:51,25219.9
8/3/2021 19:51,25302.6
8/3/2021 19:51,25471
8/3/2021 19:52,25482
8/3/2021 19:52,25604.2
8/3/2021 19:52,25575
8/3/2021 19:52,25635.7
8/3/2021 19:52,25853.8
8/3/2021 19:52,25835.9
8/3/2021 19:53,25825.7
8/3/2021 19:53,25884.9
8/3/2021 19:53,25953.8
8/3/2021 19:53,25903.4
8/3/2021 19:53,25945.4
8/3/2021 19:53,25906.9
8/3/2021 19:54,26049.5
8/3/2021 19:54,26017.1
8/3/2021 19:54,26008.5
8/3/2021 19:54,25854.9
8/3/2021 19:54,25999.1
8/3/2021 19:54,25999.2
8/3/2021 19:55,25883.1
8/3/2021 19:55,25933
8/3/2021 19:55,25882.2
8/3/2021 19:55,25754.9
8/3/2021 19:55,25783.1
8/3/2021 19:55,25756.8
8/3/2021 19:56,25890.6
8/3/2021 19:56,25732.7
8/3/2021 19:56,25682.5
8/3/2021 19:56,25698.1
8/3/2021 19:56,25841.1
8/3/2021 19:56,25915.7
8/3/2021 19:57,25981.6
8/3/2021 19:57,25991.2
8/3/2021 19:57,25952.5
8/3/2021 19:57,25763.9
8/3/2021 19:57,25758.2
8/3/2021 19:57,25785.7
8/3/2021 19:58,25669.9
8/3/2021 19:58,25715.7
8/3/2021 19:58,25842.5
8/3/2021 19:58,25880.1
8/3/2021 19:58,25835.3
8/3/2021 19:58,25638.2
8/3/2021 19:59,25795.3
8/3/2021 19:59,25715.3
8/3/2021 19:59,25601
8/3/2021 19:59,25558.8
8/3/2021 19:59,25667.6
8/3/2021 19:59,25650.6
8/3/2021 20:00,25641.2
8/3/2021 20:00,25647.8
8/3/2021 20:00,25722.9
8/3/2021 20:00,25450.4
8/3/2021 20:00,25422.7
8/3/2021 20:00,25546.5
8/3/2021 20:01,25568.6
8/3/2021 20:01,25609.1
8/3/2021 20:01,25584.8
8/3/2021 20:01,25560.7
8/3/2021 20:01,25577.1
8/3/2021 20:01,25519.1
8/3/2021 20:02,25529.6
8/3/2021 20:02,25463.9
8/3/2021 20:02,25454
8/3/2021 20:02,25486.4
8/3/2021 20:02,25406
8/3/2021 20:02,25406.5
8/3/2021 20:03,25294.4
8/3/2021 20:03,25338.3
8/3/2021 20:03,25288.8
8/3/2021 20:03,25294.5
8/3/2021 20:03,25200.5
8/3/2021 20:03,25253.4
8/3/2021 20:04,25164.2
8/3/2021 20:04,25150.2
8/3/2021 20:04,25077.6
8/3/2021 20:04,25176.7
8/3/2021 20:04,25227.5
8/3/2021 20:04,25120.6
8/3/2021 20:05,25112.7
8/3/2021 20:05,25072.6
8/3/2021 20:05,24900.1
8/3/2021 20:05,24909.1
8/3/2021 20:05,24967.3
8/3/2021 20:05,24923.6
8/3/2021 20:06,24793.8
8/3/2021 20:06,24953.7
8/3/2021 20:06,24900.6
8/3/2021 20:06,24805.3
8/3/2021 20:06,24837.4
8/3/2021 20:06,24768.9
8/3/2021 20:07,24648.3
8/3/2021 20:07,24621.7
8/3/2021 20:07,24652.4
8/3/2021 20:07,24680.5
8/3/2021 20:07,24594.5
8/3/2021 20:07,24539.3
8/3/2021 20:08,24617.6
8/3/2021 20:08,24568.3
8/3/2021 20:08,11945.4
8/3/2021 20:08,11642.5
8/3/2021 20:08,11628.3
8/3/2021 20:08,11649.6
8/3/2021 20:09,11594.3
8/3/2021 20:09,11599.7
8/3/2021 20:09,11543.8
8/3/2021 20:09,11550.9
8/3/2021 20:09,11540.9
8/3/2021 20:09,11550.9
8/3/2021 20:10,11541.1
8/3/2021 20:10,11571.2
8/3/2021 20:10,11523.4
8/3/2021 20:10,11529.3
8/3/2021 20:10,11540.1
8/3/2021 20:10,11497.2
8/3/2021 20:11,11514.9
8/3/2021 20:11,11427.7
8/3/2021 20:11,11427.5
8/3/2021 20:11,11454.4
8/3/2021 20:11,11383.6
8/3/2021 20:11,11366.3
8/3/2021 20:12,11393
8/3/2021 20:12,11411.6
8/3/2021 20:12,11345.6
8/3/2021 20:12,11343.2
8/3/2021 20:12,11353.3
8/3/2021 20:12,11286.1
8/3/2021 20:13,11299.7
8/3/2021 20:13,11334.7
8/3/2021 20:13,11359.8
8/3/2021 20:13,11311
8/3/2021 20:13,11322.4
8/3/2021 20:13,11304.2
8/3/2021 20:14,11252
8/3/2021 20:14,11314.5
8/3/2021 20:14,11291
8/3/2021 20:14,11333.4
8/3/2021 20:14,11219.6
8/3/2021 20:14,11250.1
8/3/2021 20:15,11246.9
8/3/2021 20:15,11223.9
8/3/2021 20:15,11217.1
8/3/2021 20:15,11233.3
8/3/2021 20:15,11214.3
8/3/2021 20:15,11206.6
8/3/2021 20:16,11190.6
8/3/2021 20:16,11145.8
8/3/2021 20:16,11145.2
8/3/2021 20:16,11150.9
8/3/2021 20:16,11098.6
8/3/2021 20:16,11089.2
8/3/2021 20:17,11107.8
8/3/2021 20:17,11101.8
8/3/2021 20:17,11092.1
8/3/2021 20:17,11093.2
8/3/2021 20:17,11073
8/3/2021 20:17,11045.8
8/3/2021 20:18,11041.8
8/3/2021 20:18,11023
8/3/2021 20:18,10971.1
8/3/2021 20:18,11025.8
8/3/2021 20:18,11087.2
8/3/2021 20:18,10991.4
8/3/2021 20:19,10983
8/3/2021 20:19,10939.6
8/3/2021 20:19,10935.5
8/3/2021 20:19,10970.4
8/3/2021 20:19,10846.9
8/3/2021 20:19,10911.3
8/3/2021 20:20,10865.7
8/3/2021 20:20,10874.6
8/3/2021 20:20,10842.9
8/3/2021 20:20,10865.2
8/3/2021 20:20,10909.9
8/3/2021 20:20,10845.2
8/3/2021 20:21,10848.4
8/3/2021 20:21,10796.8
8/3/2021 20:21,10778
8/3/2021 20:21,10827.3
8/3/2021 20:21,10769.8
8/3/2021 20:21,10840.4
8/3/2021 20:22,10832
8/3/2021 20:22,10829.9
8/3/2021 20:22,10838.4
8/3/2021 20:22,10831.2
8/3/2021 20:22,10755
8/3/2021 20:22,10802.6
8/3/2021 20:23,10768.3
8/3/2021 20:23,10760.4
8/3/2021 20:23,10780.1
8/3/2021 20:23,10691.4
8/3/2021 20:23,10722
8/3/2021 20:23,10706.3
8/3/2021 20:24,10675.7
8/3/2021 20:24,10660.9
8/3/2021 20:24,10684.6
8/3/2021 20:24,10661.7
8/3/2021 20:24,9598.3
8/3/2021 20:24,5737.7
8/3/2021 20:25,7470.6
8/3/2021 20:25,7766.3
8/3/2021 20:25,7730.9
8/3/2021 20:25,7744.8
8/3/2021 20:25,7756.1
8/3/2021 20:25,7768.9
8/3/2021 20:26,7743.2
8/3/2021 20:26,7724
8/3/2021 20:26,7756.2
8/3/2021 20:26,7723.2
8/3/2021 20:26,7798.3
8/3/2021 20:26,7717
8/3/2021 20:27,7747.1
8/3/2021 20:27,7722.2
8/3/2021 20:27,7704.2
8/3/2021 20:27,7711.6
8/3/2021 20:27,7696.8
8/3/2021 20:27,7898.9
8/3/2021 20:28,7738.7
8/3/2021 20:28,7666.5
8/3/2021 20:28,7674.9
8/3/2021 20:28,7687
8/3/2021 20:28,7678
8/3/2021 20:28,7688.2
8/3/2021 20:29,7677.6
8/3/2021 20:29,7643.9
8/3/2021 20:29,7665.4
8/3/2021 20:29,7650.9
8/3/2021 20:29,7643.2
8/3/2021 20:29,7671.3
8/3/2021 20:30,7647
8/3/2021 20:30,7687
8/3/2021 20:30,7637.4
8/3/2021 20:30,7656.2
8/3/2021 20:30,7682.4
8/3/2021 20:30,7616.5
8/3/2021 20:31,7638.1
8/3/2021 20:31,7616.7
8/3/2021 20:31,7658.5
8/3/2021 20:31,7672.6
8/3/2021 20:31,7609
8/3/2021 20:31,7639.2
8/3/2021 20:32,7589.2
8/3/2021 20:32,7629.9
8/3/2021 20:32,7609.3
8/3/2021 20:32,7587.7
8/3/2021 20:32,7698.8
8/3/2021 20:32,7588.9
8/3/2021 20:33,7604.7
8/3/2021 20:33,7565.6
8/3/2021 20:33,7573.2
8/3/2021 20:33,7613.4
8/3/2021 20:33,7590.6
8/3/2021 20:33,7546.8
8/3/2021 20:34,7561.9
8/3/2021 20:34,7566.8
8/3/2021 20:34,7563.3
8/3/2021 20:34,7583.1
8/3/2021 20:34,7540.1
8/3/2021 20:34,7530.5
8/3/2021 20:35,7548.8
8/3/2021 20:35,7555.6
8/3/2021 20:35,7532.7
8/3/2021 20:35,7516
8/3/2021 20:35,7518.1
8/3/2021 20:35,7477.6
8/3/2021 20:36,7502.2
8/3/2021 20:36,7475.6
8/3/2021 20:36,7505.2
8/3/2021 20:36,7495
8/3/2021 20:36,7479.1
8/3/2021 20:36,329.4
8/3/2021 20:37,0
8/3/2021 20:37,0
8/3/2021 20:37,0
8/3/2021 20:37,0
8/3/2021 20:37,0
8/3/2021 20:37,0
8/3/2021 20:38,0
8/3/2021 20:38,0
8/3/2021 20:38,0
8/3/2021 20:38,0
8/3/2021 20:38,0
8/3/2021 20:38,0
